Date,Index_Value
2019-08-30,220.340617
2019-09-03,219.84238
2019-09-04,221.781233
2019-09-05,222.988284
2019-09-06,223.541629
2019-09-09,222.998335
2019-09-10,223.006644
2019-09-11,224.38847
2019-09-12,225.164608
2019-09-13,224.801401
2019-09-16,223.377128
2019-09-17,224.688242
2019-09-18,225.03537
2019-09-19,225.548263
2019-09-20,225.438962
2019-09-23,225.603493
2019-09-24,224.500229
2019-09-25,224.666419
2019-09-26,224.180722
2019-09-27,223.846235
2019-09-30,224.713171
2019-09-30,226.118742
2019-10-01,223.720226
2019-10-02,219.971099
2019-10-03,221.805184
2019-10-04,225.01214
2019-10-07,224.299566
2019-10-08,221.808049
2019-10-09,223.431369
2019-10-10,224.987263
2019-10-11,226.644659
2019-10-14,226.01238
2019-10-15,228.172443
2019-10-16,228.16524
2019-10-17,228.900086
2019-10-18,228.441466
2019-10-21,229.269712
2019-10-22,229.160867
2019-10-23,229.373133
2019-10-24,228.350128
2019-10-25,228.548135
2019-10-28,229.859535
2019-10-29,230.035342
2019-10-30,231.227264
2019-10-31,231.275085
2019-11-01,231.951547
2019-11-04,230.987199
2019-11-05,230.43443
2019-11-06,231.103554
2019-11-07,231.410225
2019-11-08,232.062489
2019-11-11,231.531306
2019-11-12,232.382593
2019-11-13,233.448014
2019-11-14,233.810868
2019-11-15,235.876645
2019-11-18,236.185344
2019-11-19,235.473
2019-11-20,234.564134
2019-11-21,234.61827
2019-11-22,235.127035
2019-11-25,235.650345
2019-11-26,236.642104
2019-11-27,237.632329
2019-11-29,236.960391
2019-12-02,235.673422
2019-12-03,234.997534
2019-12-04,236.847853
2019-12-05,237.097493
2019-12-06,238.541811
2019-12-09,238.088515
2019-12-10,237.831311
2019-12-11,238.060368
2019-12-12,239.844876
2019-12-13,239.520718
2019-12-16,241.317486
2019-12-17,241.156339
2019-12-18,240.777479
2019-12-19,241.8118
2019-12-20,243.476435
2019-12-23,243.063385
2019-12-24,243.117651
2019-12-26,243.73664
2019-12-27,243.914234
2019-12-30,242.43464
2019-12-31,242.914566
2019-12-31,243.332259
2020-01-02,243.086225
2020-01-03,241.506122
2020-01-06,241.356304
2020-01-07,240.568931
2020-01-08,241.615544
2020-01-09,242.912888
2020-01-10,242.69161
2020-01-13,243.105654
2020-01-14,243.962662
2020-01-15,244.667325
2020-01-16,245.87687
2020-01-17,246.427855
2020-01-21,246.041934
2020-01-22,246.42337
2020-01-23,245.853541
2020-01-24,243.261164
2020-01-27,241.559255
2020-01-28,242.049308
2020-01-29,240.065137
2020-01-30,241.229128
2020-01-31,237.572506
2020-02-03,238.314474
2020-02-04,241.478161
2020-02-05,245.042224
2020-02-06,245.217292
2020-02-07,245.132425
2020-02-10,245.798581
2020-02-11,245.672836
2020-02-12,246.867271
2020-02-13,247.375798
2020-02-14,247.149744
2020-02-18,247.222661
2020-02-19,247.354279
2020-02-20,247.034541
2020-02-21,246.540824
2020-02-24,239.591551
2020-02-25,233.658266
2020-02-26,232.295066
2020-02-27,223.469403
2020-02-28,219.822044
2020-03-02,231.393014
2020-03-03,226.058045
2020-03-04,237.079595
2020-03-05,231.40501
2020-03-06,229.452524
2020-03-09,217.318338
2020-03-10,224.458988
2020-03-11,215.115036
2020-03-12,195.558464
2020-03-13,213.902
2020-03-16,194.031634
2020-03-17,206.807951
2020-03-18,198.353462
2020-03-19,195.721932
2020-03-20,184.86462
2020-03-23,180.197389
2020-03-24,193.911508
2020-03-25,193.77715
2020-03-26,206.415065
2020-03-27,200.44392
2020-03-30,208.626474
2020-03-31,204.275968
2020-03-31,200.60847
2020-04-01,194.609937
2020-04-02,201.103884
2020-04-03,199.745189
2020-04-06,209.982774
2020-04-07,208.240759
2020-04-08,214.549319
2020-04-09,216.162889
2020-04-13,215.164479
2020-04-14,223.324714
